var_short,jahr,quartal,monat,bl,wert,var_short_orig,name_de,name_en,description_de,description_en,type,source_de,source_en,meta_info_de,meta_info_en,datum,date,BL_long,BL_eng
GLPEWS_sg,2018,4,10,K,6.6862,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Kärnten,Carinthia
GLPEWS_sg,2018,1,1,M,18.3821,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Steiermark,Styria
GLPEWS_sg,2018,2,4,M,19.9458,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Steiermark,Styria
GLPEWS_sg,2018,3,7,M,8.7052,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Steiermark,Styria
GLPEWS_sg,2018,4,10,M,12.2854,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Steiermark,Styria
GLPEWS_sg,2018,1,1,N,14.1685,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Niederösterreich,Lower Austria
GLPEWS_sg,2018,2,4,N,11.9206,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Niederösterreich,Lower Austria
GLPEWS_sg,2018,3,7,N,11.131,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Niederösterreich,Lower Austria
GLPEWS_sg,2018,4,10,N,13.7768,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Niederösterreich,Lower Austria
GLPEWS_sg,2018,1,1,O,14.5451,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Oberösterreich,Upper Austria
GLPEWS_sg,2018,2,4,O,15.7019,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Oberösterreich,Upper Austria
GLPEWS_sg,2018,3,7,O,12.108,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Oberösterreich,Upper Austria
GLPEWS_sg,2018,4,10,O,11.7509,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Oberösterreich,Upper Austria
GLPEWS_sg,2018,1,1,S,25.346,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Salzburg,Salzburg
GLPEWS_sg,2018,2,4,S,22.637,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Salzburg,Salzburg
GLPEWS_sg,2018,3,7,S,14.4365,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Salzburg,Salzburg
GLPEWS_sg,2018,4,10,S,18.6204,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Salzburg,Salzburg
GLPEWS_sg,2018,1,1,T,10.0528,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Tirol,Tyrol
GLPEWS_sg,2018,2,4,T,8.356,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Tirol,Tyrol
GLPEWS_sg,2018,3,7,T,7.2945,GLPEWS,Sachgütererzeugung – Geschäftslageerwartungen in den nächsten 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Tirol,Tyrol
